Food Code; code,Food Name; name,Local Name; lang,Energy; enerc,Total Fat; fatce,Dietary Fiber; fibtg,Carbohydrate; choavldf,Protein; protcnt
E068,ELANTH PAZHAM,MAL,204,0.35,3.73,9.4,1.34
E068,BOR,KON,204,0.35,3.73,9.4,1.34
E068,SOH BROI HEH,KH,204,0.35,3.73,9.4,1.34
E068,KULA,B,204,0.35,3.73,9.4,1.34
E068,BREY,KASH,204,0.35,3.73,9.4,1.34
E068,YELACHI,KAN,204,0.35,3.73,9.4,1.34
E068,BER,G,204,0.35,3.73,9.4,1.34
E068,"JUJUBE, ZIZIPHUS",E,204,0.35,3.73,9.4,1.34
E068,ZIZYPHUS,"A. BOGORI; B. KULA; E. JUJUBE, ZIZIPHUS; G. BER; H. BER; KAN. YELACHI; KASH. BREY; KH. SOH BROI HEH; KON. BOR; MAL. ELANTH PAZHAM; M. BOROI; MAR. BOR; O. BARAKOLI; P. BERI; S. BADARII; TAM. ELANTHAI PAZHAM; TEL. REGU PANDU; U. BER.",204,0.35,3.73,9.4,1.34
E068,ELANTHAI PAZHAM,TAM,204,0.35,3.73,9.4,1.34
E068,BOGORI,A,204,0.35,3.73,9.4,1.34
F001,CHUKANDAR,H,149,0.14,3.31,6.18,1.95
F001,BEET ROOT,"A. BEET; B. BEET; E. BEETROOT, BEET, TABLE BEET, GARDEN BEET, RED BEET, GOLDEN BEET; G. BEET; H. CHUKANDAR; KAN. BEET; KH. U BIT; KASH. CHOGANDER MUNJI; MAL. BEET ROOT; MAR. BEET ROOT; O. BITA; P. CHUKANDAR; S. PAALANGASHAAKAH; TAM. BEET ROOT; TEL. BEET ROOT; U. CHOKHANDAR.",149,0.14,3.31,6.18,1.95
F001,U BIT,KH,149,0.14,3.31,6.18,1.95
F001,BITA,O,149,0.14,3.31,6.18,1.95
F001,PAALANGASHAAKAH,S,149,0.14,3.31,6.18,1.95
F001,CHOKHANDAR,U,149,0.14,3.31,6.18,1.95
F001,BEET,A,149,0.14,3.31,6.18,1.95
F001,"BEETROOT, BEET, TABLE BEET, GARDEN BEET, RED BEET, GOLDEN BEET",E,149,0.14,3.31,6.18,1.95
F002,GAJOR,A,139,0.47,4.18,5.55,0.95
F002,GAJAR,B,139,0.47,4.18,5.55,0.95
F002,GAJJARE,KAN,139,0.47,4.18,5.55,0.95
F002,GHAHZIR,KASH,139,0.47,4.18,5.55,0.95
F002,U KAJOR,KH,139,0.47,4.18,5.55,0.95
F002,CARROT,MAL,139,0.47,4.18,5.55,0.95
F002,GAJARA,O,139,0.47,4.18,5.55,0.95
F002,GAJJARA GADDA,TEL,139,0.47,4.18,5.55,0.95
F002,GRUNJANAM,S,139,0.47,4.18,5.55,0.95
F002,"CARROT, ORANGE",A. GAJOR; B. GAJAR; G. GAJAR; H. GAJAR; KAN. GAJJARE; KASH. GHAHZIR; KH. U KAJOR; MAL. CARROT; M. GAJAR; MAR. GAJAR; N. GAJAR; O. GAJARA; P. GAJAR; S. GRUNJANAM; TAM. CARROT; TEL. GAJJARA GADDA; U. GAJAR.,139,0.47,4.18,5.55,0.95
F003,KAJOR,KH,160,0.47,4.49,6.71,1.04
F003,"CARROT, RED",A. GAJOR; B. GAJAR; G. GAJAR; H. GAJAR; KAN. GAJJARE; KASH. GHAHZIR; KH. KAJOR; MAL. CARROT; M. GAJAR; MAR. GAJAR; N. GAJAR; O. GAJARA; P. GAJAR; S. GRUNJANAM; TAM. CARROT; TEL. GAJJARA GADDA; U. GAJAR.,160,0.47,4.49,6.71,1.04
F004,COLOCASIA,A. KOSU; B. KOCHU; E. TARO; G. ADVI; H. ARWI; KAN. SAMAGADDE; KASH. FARAM; KH. KA SHRIEW; MAL. CHEMBU; M. PAAN; MAR. ALU KANDA; O. SARU; P. ARWI; TAM. SEPPANKIZHANGU; TEL. CHAMA DUMPA; U. ARWI.,372,0.17,3.22,17.85,3.31
F004,SEPPANKIZHANGU,TAM,372,0.17,3.22,17.85,3.31
F004,SARU,O,372,0.17,3.22,17.85,3.31
F004,ALU KANDA,MAR,372,0.17,3.22,17.85,3.31
F004,CHEMBU,MAL,372,0.17,3.22,17.85,3.31
F004,KA SHRIEW,KH,372,0.17,3.22,17.85,3.31
F004,FARAM,KASH,372,0.17,3.22,17.85,3.31
F004,SAMAGADDE,KAN,372,0.17,3.22,17.85,3.31
F004,ARWI,H,372,0.17,3.22,17.85,3.31
F004,ADVI,G,372,0.17,3.22,17.85,3.31
F004,TARO,E,372,0.17,3.22,17.85,3.31
F004,KOCHU,B,372,0.17,3.22,17.85,3.31
F004,CHAMA DUMPA,TEL,372,0.17,3.22,17.85,3.31
F005,TAVARE DANTU,KAN,332,0.93,4.7,14.67,1.94
F005,NADER,KASH,332,0.93,4.7,14.67,1.94
F005,THIED LOTUS,KH,332,0.93,4.7,14.67,1.94
F005,THAMARA THANDU,MAL,332,0.93,4.7,14.67,1.94
F005,THAMBOU,M,332,0.93,4.7,14.67,1.94
F005,KAMALKAAKDI,MAR,332,0.93,4.7,14.67,1.94
F005,PADMA NAD,O,332,0.93,4.7,14.67,1.94
F005,KAMAL ZAHR,P,332,0.93,4.7,14.67,1.94
F005,THAMARAITHANDU,TAM,332,0.93,4.7,14.67,1.94
F005,THAMARA KADA,TEL,332,0.93,4.7,14.67,1.94
F005,"KAMAL GATTA, KAMAL KAKDI",H,332,0.93,4.7,14.67,1.94
F005,KANWAL KAKRI,U,332,0.93,4.7,14.67,1.94
F005,PODUM THARI,A,332,0.93,4.7,14.67,1.94
F005,KAMAD KAKDI,G,332,0.93,4.7,14.67,1.94
F005,LOTUS ROOT,"A. PODUM THARI; G. KAMAD KAKDI; H. KAMAL GATTA, KAMAL KAKDI; KAN. TAVARE DANTU; KASH. NADER; KH. THIED LOTUS; MAL. THAMARA THANDU; M. THAMBOU; MAR. KAMALKAAKDI; O. PADMA NAD; P. KAMAL ZAHR; TAM. THAMARAITHANDU; TEL. THAMARA KADA; U. KANWAL KAKRI.",332,0.93,4.7,14.67,1.94
F006,ALU,H,292,0.23,1.71,14.89,1.54
F006,BATEKA,G,292,0.23,1.71,14.89,1.54
F006,GAL ALU,B,292,0.23,1.71,14.89,1.54
F006,SIMOLU ALOO,A,292,0.23,1.71,14.89,1.54
F006,U PHAN,KH,292,0.23,1.71,14.89,1.54
F006,"POTATO, BROWN SKIN, BIG",A. SIMOLU ALOO; B. GAL ALU; G. BATEKA; H. ALU; KAN. ALUGADDA; KASH. OALU; KH. U PHAN; KON. ALU; N. ALU; MAL. URULA KIZHANGU; M. ALOO; MAR. BATATA; O. ALU; P. ALU; S. AALUKAH; TAM. URULAI KIZHANGU; TEL. BANGALA DUMPA; U. ALU.,292,0.23,1.71,14.89,1.54
F006,URULA KIZHANGU,MAL,292,0.23,1.71,14.89,1.54
F006,ALOO,M,292,0.23,1.71,14.89,1.54
F006,BATATA,MAR,292,0.23,1.71,14.89,1.54
F006,AALUKAH,S,292,0.23,1.71,14.89,1.54
F006,URULAI KIZHANGU,TAM,292,0.23,1.71,14.89,1.54
F006,BANGALA DUMPA,TEL,292,0.23,1.71,14.89,1.54
F006,ALUGADDA,KAN,292,0.23,1.71,14.89,1.54
F006,OALU,KASH,292,0.23,1.71,14.89,1.54
F007,URULAIKIZHANGU,TAM,255,0.22,1.69,12.9,1.35
F007,PHAN RIT,KH,255,0.22,1.69,12.9,1.35
F007,"POTATO, BROWN SKIN, SMALL","A. SIMOLU ALOO; B. GAL ALU; G. BATEKA; H. ALU; KAN. ALUGADDA; KASH. OALU; KH. PHAN RIT; KON. ALU; M. ALOO; MAR. BATATA; N., O., P., U. ALU; S. AALUKAH; TAM. URULAIKIZHANGU; TEL. BANGALA DUMPA.",255,0.22,1.69,12.9,1.35
F008,"POTATO, RED SKIN",A. ALOO; B. GAL ALU; G. BATEKA; H. ALU; KAN. ALUGADDA; KASH. OALU; KH. PHAN SAW; KON. ALU; MAL. URULA KIZHANGU; MAR. BATATA; N. ALU; O. ALU; P. ALU; S. AALUKAH; M. ALOO; TAM. URULAIKIZHANGU; TEL. BANGALA DUMPA; U. ALU.,306,0.22,1.68,15.43,1.83
F008,PHAN SAW,KH,306,0.22,1.68,15.43,1.83
F009,MOOLIKAA,S,134,0.13,2.46,6.71,0.67
F009,GONGLU,P,134,0.13,2.46,6.71,0.67
F009,MULI SAW,KH,134,0.13,2.46,6.71,0.67
F009,MULLANGI,KAN,134,0.13,2.46,6.71,0.67
F009,MULI,H,134,0.13,2.46,6.71,0.67
F009,MUDA,G,134,0.13,2.46,6.71,0.67
F009,MOOLI,U,134,0.13,2.46,6.71,0.67
F009,"RADISH, ELONGATE, RED SKIN",A. MULA; B. MULA; G. MUDA; H. MULI; KAN. MULLANGI; KH. MULI SAW; MAL. MULLANGI; MAR. MULA; N. MULA; O. MULA; P. GONGLU; S. MOOLIKAA; TAM. MULLANGI; TEL. MULLANGI; U. MOOLI.,134,0.13,2.46,6.71,0.67
F009,MULA,A,134,0.13,2.46,6.71,0.67
F010,"RADISH, ELONGATE, WHITE SKIN",A. MULA; B. MULA; G. MUDA; H. MULI; KAN. MULLANGI; KH. MULI LIEH; MAL. MULLANGI; MAR. MULA; N. MULA; O. MULA; P. GONGLU; S. MOOLIKAA; TAM. MULLANGI; TEL. MULLANGI; U. MOOLI.,135,0.15,2.65,6.56,0.77
F010,MULI LIEH,KH,135,0.15,2.65,6.56,0.77
F011,"RADISH, ROUND, RED SKIN",A. MULA; B. MULA; G. MUDA; H. MULI; KAN. MULLANGI; KH. MULI PYLLON; MAL. MULLANGI; MAR. MULA; N. MULA; O. MULA; P. GONGLU; S. MOOLIKAA; TAM. MULLANGI; TEL. MULLANGI; U. MOOLI.,130,0.16,2.29,6.07,0.89
F011,MULI PYLLON,KH,130,0.16,2.29,6.07,0.89
F012,"RADISH, ROUND, WHITE SKIN",A. MULA; B. MULA; G. MUDA; H. MULI; KAN. MULLANGI; KH. MULI PYLLON; MAL. MULLANGI; MAR. MULA; N. MULA; O. MULA; P. GONGLU; S. MOOLIKAA; TAM. MULLANGI; TEL. MULLANGI; U. MOOLI.,129,0.14,2.37,6.13,0.8
F013,"SWEET POTATO, BROWN SKIN",A. MEETHA ALOO; B. RANGA ALU; G. SAKKARIA; H. SHAKARKAND; KAN. GENASU; KH. PHANKARO IONG; MAL. SAKKARVALLI KAZHANGU; M. MANGHRA; MAR. RATALU; N. SAKHAR KHAND; O. KANDAMULA; P. SAKKARGANDI; TAM. SAKKARVALLI KIZHANGU; TEL. CHILAGADA DUMPA; U. RATALU.,456,0.26,3.99,24.25,1.33
F013,SAKKARGANDI,P,456,0.26,3.99,24.25,1.33
F013,KANDAMULA,O,456,0.26,3.99,24.25,1.33
F013,SAKHAR KHAND,N,456,0.26,3.99,24.25,1.33
F013,RATALU,MAR,456,0.26,3.99,24.25,1.33
F013,MANGHRA,M,456,0.26,3.99,24.25,1.33
F013,SAKKARVALLI KAZHANGU,MAL,456,0.26,3.99,24.25,1.33
F013,SAKKARIA,G,456,0.26,3.99,24.25,1.33
F013,GENASU,KAN,456,0.26,3.99,24.25,1.33
F013,SHAKARKAND,H,456,0.26,3.99,24.25,1.33
F013,RANGA ALU,B,456,0.26,3.99,24.25,1.33
F013,MEETHA ALOO,A,456,0.26,3.99,24.25,1.33
F013,SAKKARVALLI KIZHANGU,TAM,456,0.26,3.99,24.25,1.33
F013,PHANKARO IONG,KH,456,0.26,3.99,24.25,1.33
F013,CHILAGADA DUMPA,TEL,456,0.26,3.99,24.25,1.33
F014,PHANKARO SAW,KH,452,0.33,3.94,23.93,1.27
F014,"SWEET POTATO, PINK SKIN",A. MEETHA ALOO; B. RANGA ALU; G. SAKKARIA; H. SHAKARKAND; KAN. GENASU; KH. PHANKARO SAW; MAL. SAKKARVALLI KAZHANGU; M. MANGHRA; MAR. RATALU; N. SAKHAR KHAND; O. KANDAMULA; P. SAKKARGANDI; TAM. SAKKARVALLI KIZHANGU; TEL. CHILAGADA DUMPA; U. RATALU.,452,0.33,3.94,23.93,1.27
F015,SAGI,A,334,0.2,4.61,17.81,1.03
F015,TAPIOCA,A. SAGI; B. SIMLA ALU; G. AARAROOT; H. SIMLA ALU; KAN. MRA GENASU; KH. PHAN DIENG; MAL. MRACHINI; M. U MANGHRA; MAR. SIMLA  BATATA; N. TARUL; O. KATHAKONDA; P. SIMLA ALU; TAM. MARAVALLI KIZHANGU; TEL. KRRAPENDALAMU; U. KASAWA SOJI.,334,0.2,4.61,17.81,1.03
F015,KRRAPENDALAMU,TEL,334,0.2,4.61,17.81,1.03
F015,MARAVALLI KIZHANGU,TAM,334,0.2,4.61,17.81,1.03
F015,KATHAKONDA,O,334,0.2,4.61,17.81,1.03
F015,SIMLA  BATATA,MAR,334,0.2,4.61,17.81,1.03
F015,KASAWA SOJI,U,334,0.2,4.61,17.81,1.03
F015,MRACHINI,MAL,334,0.2,4.61,17.81,1.03
F015,PHAN DIENG,KH,334,0.2,4.61,17.81,1.03
F015,MRA GENASU,KAN,334,0.2,4.61,17.81,1.03
F015,AARAROOT,G,334,0.2,4.61,17.81,1.03
F015,SIMLA ALU,B,334,0.2,4.61,17.81,1.03
F015,U MANGHRA,M,334,0.2,4.61,17.81,1.03
F015,TARUL,N,334,0.2,4.61,17.81,1.03
F016,PANI PHAL,B,400,0.37,3.02,21.46,0.86
F016,SHINGODA,G,400,0.37,3.02,21.46,0.86
F016,SHINGARA,"H., MAR",400,0.37,3.02,21.46,0.86
F016,GOER,KASH,400,0.37,3.02,21.46,0.86
F016,KAOTHUM,M,400,0.37,3.02,21.46,0.86
F016,PANI SINGHARA,O,400,0.37,3.02,21.46,0.86
F016,SHINGADA,P,400,0.37,3.02,21.46,0.86
F016,SINGHARA,TAM,400,0.37,3.02,21.46,0.86
F016,KUBYAKAM,TEL,400,0.37,3.02,21.46,0.86
F016,KARIMPOLAM,MAL,400,0.37,3.02,21.46,0.86
F016,WATER CHESTNUT,"A.PANI SINGORA; B. PANI PHAL; G. SHINGODA; H., MAR. SHINGARA; KASH. GOER; MAL. KARIMPOLAM; M. KAOTHUM; O. PANI SINGHARA; P. SHINGADA; TAM. SINGHARA; TEL. KUBYAKAM.",400,0.37,3.02,21.46,0.86
F017,KANDHA DUMPA,TEL,353,0.14,4.17,17.46,2.56
F017,KARUNAI KIZHANGU,TAM,353,0.14,4.17,17.46,2.56
F017,ZIMIKAND,P,353,0.14,4.17,17.46,2.56
F017,HAA,M,353,0.14,4.17,17.46,2.56
F017,CHENA,MAL,353,0.14,4.17,17.46,2.56
F017,SHRIEW HATI,KH,353,0.14,4.17,17.46,2.56
F017,SUVARNA GADDA,KAN,353,0.14,4.17,17.46,2.56
F017,ZIMIKANDHA,H,353,0.14,4.17,17.46,2.56
F017,SURAN,G,353,0.14,4.17,17.46,2.56
F017,OL,B,353,0.14,4.17,17.46,2.56
F017,OL KACHU,A,353,0.14,4.17,17.46,2.56
F017,"ELEPHANT FOOT YAM, WHITESPOT GIANT ARUM",E,353,0.14,4.17,17.46,2.56
F017,"YAM, ELEPHANT","A. OL KACHU; B. OL; E. ELEPHANT FOOT YAM, WHITESPOT GIANT ARUM; G. SURAN; H. ZIMIKANDHA; KAN. SUVARNA GADDA; KH. SHRIEW HATI; MAL. CHENA; M. HAA; MAR. SURAN; O. SURAN; P. ZIMIKAND; TAM. KARUNAI KIZHANGU; TEL. KANDHA DUMPA.",353,0.14,4.17,17.46,2.56
F018,KHAMBA ALU,O,349,0.17,4.08,17.65,2.18
F018,SOORAN,H,349,0.17,4.08,17.65,2.18
F018,RATADU,G,349,0.17,4.08,17.65,2.18
F018,"WHITE YAM, WINGED YAM, WATER YAM, PURPLE YAM",E,349,0.17,4.08,17.65,2.18
F018,GHERKOCHOO,B,349,0.17,4.08,17.65,2.18
F018,KATH ALOO,A,349,0.17,4.08,17.65,2.18
F018,"YAM, ORDINARY","A. KATH ALOO; B. GHERKOCHOO; E. WHITE YAM, WINGED YAM, WATER YAM, PURPLE YAM; G. RATADU; H. SOORAN; KAN. SUVARNA GADDA; KH. SHRIEW JRONG; MAL. CHENA; M. HAA; MAR. GORADU; N. PIDALOO; O. KHAMBA ALU; S. AALU; TAM. KARUNAI KIZHANGU; TEL. DURDAKANDAGADDA.",349,0.17,4.08,17.65,2.18
F018,PIDALOO,N,349,0.17,4.08,17.65,2.18
F018,GORADU,MAR,349,0.17,4.08,17.65,2.18
F018,DURDAKANDAGADDA,TEL,349,0.17,4.08,17.65,2.18
F018,SHRIEW JRONG,KH,349,0.17,4.08,17.65,2.18
F018,AALU,S,349,0.17,4.08,17.65,2.18
F019,KATTUCHENA,MAL,430,0.3,4.57,20.95,3.07
F019,SHRIEW LIEH,KH,430,0.3,4.57,20.95,3.07
F019,SUARALU,H,430,0.3,4.57,20.95,3.07
F019,JONGOLI KOSU,A,430,0.3,4.57,20.95,3.07
F019,KODI KIZHANGU,TAM,430,0.3,4.57,20.95,3.07
F019,CHEDU PADDU DUMPA,TEL,430,0.3,4.57,20.95,3.07
F019,HEGGANASU,KAN,430,0.3,4.57,20.95,3.07
F019,"YAM, WILD",A. JONGOLI KOSU; B. RANGA ALU; G. RATADU; H. SUARALU; KAN. HEGGANASU; KH. SHRIEW LIEH; MAL. KATTUCHENA; M. HAA; MAR. SURAN; TAM. KODI KIZHANGU; TEL. CHEDU PADDU DUMPA.,430,0.3,4.57,20.95,3.07
G001,PACHHAI MILAGAI,TAM,191,0.73,4.86,6.32,2.62
G001,PACCHI MIRAPAKAYA,TEL,191,0.73,4.86,6.32,2.62
G001,MARICHIKA,S,191,0.73,4.86,6.32,2.62
G001,KANCHA LANKA,O,191,0.73,4.86,6.32,2.62
G001,HARIYO KHURSANI,N,191,0.73,4.86,6.32,2.62
G001,MOROK,M,191,0.73,4.86,6.32,2.62
G001,MULAKU,MAL,191,0.73,4.86,6.32,2.62
G001,SOHMYNKEN HEH,KH,191,0.73,4.86,6.32,2.62
G001,MARACH WANGUN,KASH,191,0.73,4.86,6.32,2.62
G001,HASI MENASINAKAYI,KAN,191,0.73,4.86,6.32,2.62
G001,HARA MIRCHI,H,191,0.73,4.86,6.32,2.62
G001,LILA MARCHA,G,191,0.73,4.86,6.32,2.62
G001,CHILI PEPPER,E,191,0.73,4.86,6.32,2.62
G001,KESA JALAKIA,A,191,0.73,4.86,6.32,2.62
G001,"CHILLIES, GREEN-1",A. KESA JALAKIA; E. CHILI PEPPER; G. LILA MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOHMYNKEN HEH; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,191,0.73,4.86,6.32,2.62
G002,"CHILLIES, GREEN-2",A. KESA JALAKIA; E. CHILI PEPPER; G. LILA MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,167,0.75,5.13,5.27,2.28
G002,SOH MYNKEN DKHAR,KH,167,0.75,5.13,5.27,2.28
G003,"CHILLIES, GREEN-3",A. KESA JALAKIA; E. CHILI PEPPER; G. LILA MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,169,0.75,5.1,5.23,2.38
G004,"CHILLIES, GREEN-4",A. KESA JALAKIA; E. CHILI PEPPER; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,190,0.74,4.15,6.63,2.33
G005,"CHILLIES, GREEN-5",A. KESA JALAKIA; E. CHILI PEPPER; G. VADHVANI MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,180,0.65,3.95,6.64,2.01
G005,VADHVANI MARCHA,G,180,0.65,3.95,6.64,2.01
G006,"CHILLIES, GREEN-6",A. KESA JALAKIA; E. CHILI PEPPER; G. LILA MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,175,0.64,5.15,5.31,3.01
G007,SOH MYNKEN BEB,KH,163,0.6,4.95,5.61,2.12
G007,GOLA MARCHA,G,163,0.6,4.95,5.61,2.12
G007,"CHILLIES, GREEN-7",A. KESA JALAKIA; E. CHILI PEPPER; G. GOLA MARCHA; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN BEB; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,163,0.6,4.95,5.61,2.12
G008,"CHILLIES, GREEN - ALL VARIETIES",A. KESA JALAKIA; E. CHILI PEPPER; H. HARA MIRCHI; KAN. HASI MENASINAKAYI; KASH. MARACH WANGUN; KH. SOH MYNKEN DKHAR; MAL. MULAKU; M. MOROK; MAR. MULAKU; N. HARIYO KHURSANI; O. KANCHA LANKA; P. HARA MIRCHI; S. MARICHIKA; TAM. PACHHAI MILAGAI; TEL. PACCHI MIRAPAKAYA; U. HARA MIRCHI.,177,0.72,4.77,5.86,2.36
G009,HARA DHANIYA,U,130,0.7,4.66,1.93,3.52
G009,KOTHIMIRI,TEL,130,0.7,4.66,1.93,3.52
G009,HARA DHANIYA PATTA,P,130,0.7,4.66,1.93,3.52
G009,DHANIA PATRA,O,130,0.7,4.66,1.93,3.52
G009,HARIO DHANIYA,N,130,0.7,4.66,1.93,3.52
G009,KOTHIMBIR,MAR,130,0.7,4.66,1.93,3.52
G009,FADHIGHOM MANA,M,130,0.7,4.66,1.93,3.52
G009,KOTHAMALLI,MAL,130,0.7,4.66,1.93,3.52
G009,DHONIA DKHAR,KH,130,0.7,4.66,1.93,3.52
G009,DAANIWAL,KASH,130,0.7,4.66,1.93,3.52
G009,KOTHAMBARI,KAN,130,0.7,4.66,1.93,3.52
G009,HARA DHANIA,H,130,0.7,4.66,1.93,3.52
G009,DHANA PANDADA,G,130,0.7,4.66,1.93,3.52
G009,"CILANTRO, CHINESE PARSLEY",E,130,0.7,4.66,1.93,3.52
G009,DHONE PATA,B,130,0.7,4.66,1.93,3.52
G009,DHANIA PAAT,A,130,0.7,4.66,1.93,3.52
G009,CORIANDER LEAVES,"A. DHANIA PAAT; B. DHONE PATA; E. CILANTRO, CHINESE PARSLEY; G. DHANA PANDADA; H. HARA DHANIA; KAN. KOTHAMBARI; KASH. DAANIWAL; KH. DHONIA DKHAR; MAL. KOTHAMALLI; M. FADHIGHOM MANA; MAR. KOTHIMBIR; N. HARIO DHANIYA; O. DHANIA PATRA; P. HARA DHANIYA PATTA; TAM. KOTHAMALLI; TEL. KOTHIMIRI; U. HARA DHANIYA.",130,0.7,4.66,1.93,3.52
G010,NARASINGHA PAAT,A,266,1.06,16.83,4.51,7.41
G010,GANDHELA ,H,266,1.06,16.83,4.51,7.41
G010,SWEET NEEM LEAVES,E,266,1.06,16.83,4.51,7.41
G010,KARHI-PAT,B,266,1.06,16.83,4.51,7.41
G010,KADI KA PATTA,U,266,1.06,16.83,4.51,7.41
G010,KARIVEPAKU,TEL,266,1.06,16.83,4.51,7.41
G010,GIRINIMBA,S,266,1.06,16.83,4.51,7.41
G010,BHURSANGA PATRA,O,266,1.06,16.83,4.51,7.41
G010,KARY PATTA,N,266,1.06,16.83,4.51,7.41
G010,GANDHELA,MAR,266,1.06,16.83,4.51,7.41
G010,KADHI PATTA,P,266,1.06,16.83,4.51,7.41
G010,KARIVEPPILAI,MAL,266,1.06,16.83,4.51,7.41
G010,SLA KORI,KH,266,1.06,16.83,4.51,7.41
G010,CURRY PATTA,KASH,266,1.06,16.83,4.51,7.41
G010,KARIBEVU,KAN,266,1.06,16.83,4.51,7.41
G010,CURRY LEAVES,A. NARASINGHA PAAT; B. KARHI-PAT; E. SWEET NEEM LEAVES; G. KADI UMDO; H. GANDHELA ; KAN. KARIBEVU; KASH. CURRY PATTA; KH. SLA KORI; MAL. KARIVEPPILAI; M. CURRY PATA; MAR. GANDHELA; N. KARY PATTA; O. BHURSANGA PATRA; P. KADHI PATTA; S. GIRINIMBA; TAM. KARIVEPPILAI; TEL. KARIVEPAKU; U. KADI KA PATTA.,266,1.06,16.83,4.51,7.41
G010,KADI UMDO,G,266,1.06,16.83,4.51,7.41
G010,CURRY PATA,M,266,1.06,16.83,4.51,7.41
G011,LASUN,N,518,0.16,5.22,21.93,6.92
G011,"GARLIC, BIG CLOVE",A. NOHORU; B. RASHUN; G. LASAN; H. LEHSAN; KAN. BELLULLI; KASH. RUHAN; KH. RYNSUN HEH/ RYNSUN DKHAR; MAL. VELLULLI; M. CHANAM; MAR. LASOON; N. LASUN; O. RASUNA; P. LASAN; S. LASHOONAM; TAM. POONDU; TEL. VELLULLI; U. LAISAN.,518,0.16,5.22,21.93,6.92
G011,LAISAN,U,518,0.16,5.22,21.93,6.92
G011,POONDU,TAM,518,0.16,5.22,21.93,6.92
G011,LASHOONAM,S,518,0.16,5.22,21.93,6.92
G011,RASUNA,O,518,0.16,5.22,21.93,6.92
G011,LASOON,MAR,518,0.16,5.22,21.93,6.92
G011,RYNSUN HEH/ RYNSUN DKHAR,KH,518,0.16,5.22,21.93,6.92
G011,VELLULLI,MAL,518,0.16,5.22,21.93,6.92
G011,RUHAN,KASH,518,0.16,5.22,21.93,6.92
G011,BELLULLI,KAN,518,0.16,5.22,21.93,6.92
G011,LEHSAN,H,518,0.16,5.22,21.93,6.92
G011,LASAN,G,518,0.16,5.22,21.93,6.92
G011,NOHORU,A,518,0.16,5.22,21.93,6.92
G011,CHANAM,M,518,0.16,5.22,21.93,6.92
G011,RASHUN,B,518,0.16,5.22,21.93,6.92
G012,RYNSUN RIT,KH,514,0.14,5.47,21.84,6.75
G012,"GARLIC, SMALL CLOVE",A. NOHORU; B. RASHUN; G. LASAN; H. LEHSAN; KAN. BELLULLI; KASH. RUHAN; KH. RYNSUN RIT; MAL. VELLULLI; M. CHANAM; MAR. LASOON; N. LASUN; O. RASUNA; P. LASAN; S. LASHOONAM; TAM. POONDU; TEL. VELLULLI; U. LAISAN.,514,0.14,5.47,21.84,6.75
